PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
-0.48662247087168853,-0.19319418828509263,0.486745179742382,-0.3206745010180741,-0.9443657215574283,-0.6778454557489924,-0.7070122239388827,-0.5005171707827364,0.06887102570656779,-0.1698449966113612,0.36756580785455484
1.0702114381764616,1.293273696079359,-1.2731240500144463,-0.7479879871662137,0.5464013121092626,-0.2706822301859618,-0.6947225314666755,-0.2510002619109504,-0.940141783762369,0.05467320994469038,-0.1858427744269907
-0.4829769806786979,0.874619192613064,0.24023634380874045,-0.7529206708473858,-0.4095595275862642,-0.3364363853860948,0.5832511130454866,-0.9752838165035027,-0.6033768887716503,-0.38418598518617736,0.605416525759057
-0.9147835101998092,0.42172191104317097,0.82150568294915,0.7222995164657153,0.018368587433836153,0.5075578228588461,-0.9886170570906813,-0.8650493760429361,-1.0471449679761633,-0.4674061611496684,-0.0051456053101208744
-0.2958539730775785,0.49830951810479396,0.08998760664289918,-0.40045291067206856,1.06384567020189,1.34592216866318,1.1217041621112738,-0.6526131170098939,0.5155841337050221,-0.4652963498426254,0.41130723818208376
-2.8550438764218904,0.9149680362309446,1.1578908274355004,-0.568916368523955,2.0529972456099186,1.9470528680356165,0.40865539782885285,1.264527594099299,0.3586803034656287,0.4505642038252117,-0.6068399065296934
1.1348527786207516,1.56247147865889,1.091063532514432,-1.2815432662171724,0.15543201919019217,-0.4002511387385534,-0.8951184338005482,1.0666490553876515,0.03912713494269208,-0.06821341825355925,-0.07436537557089093
-0.6602122501593626,-1.096379900041166,-0.6165150205513583,1.092861369807663,0.5430076704828031,-0.37421325576898345,-1.0751058470238,-0.5349366156318214,0.13315841710312282,-0.46791846772703455,0.699574890342057
-0.15040002911906872,-0.13844727470456109,-0.05176855274618081,-0.522694985691595,0.17111489552269712,-0.30578631654751187,-0.6509421570220023,0.18793367428181332,0.45354682484197906,-1.3516355533128097,0.3750574596170055
-1.6665375261061617,-0.7132838146037135,0.5104138498438981,-0.834479522969482,1.5224761433302705,-1.3306250897771208,-0.6993741645872092,-0.5904922353895071,0.34629561762127203,-0.00782719756966538,0.2603674095102711
-0.10754868012975902,0.8024001697649537,1.0469834374723683,0.5219191993458862,0.732815593106061,0.9280785712910758,-0.7512606829553394,-0.4863615737076009,0.012186785493118074,-0.19928609696756516,1.827435206405667
-1.0120342634146104,-0.3517497352494146,-1.6474457951557344,0.47182468423593515,1.843498642326341,0.09919963959553348,0.5723959615163365,-0.5511548875416518,-0.3187397264477849,-0.1482191825468554,0.2285628262196927
-2.8705865348508617,0.44356093809453306,1.3844492691454848,2.7028905164815584,0.7534039306772051,0.9616418577750439,-0.7147010577636296,0.03976291598928089,-0.029668754543379205,0.46842056426702117,0.2359758732976605
3.163263781388107,-0.970994625363495,1.1225216048766729,1.5791259024166735,-0.27331282870976514,0.5438880667365278,1.6611915432131708,0.673718532117937,-0.8257054823714148,-0.4540509031737759,0.9809061418258671
-0.49197352596497773,-0.2048864495541107,-0.8218592895568814,-0.737323255260193,-0.18006885745016948,0.19018808213986146,0.7806614778599921,-0.6178918422886213,-0.07010839333092989,0.5171019096217989,-0.13894248518770105
1.1075457725384876,-1.1650982123542002,1.1365987542613445,0.8505813930860048,-1.099932349892717,-1.2841043618617176,1.2319111533947051,1.857255579972964,-0.696725471091477,-0.4207096971846768,-0.4057076818014773
-0.7459116116082312,-0.2186942477356336,1.257531515935472,1.958258427668951,1.2116057963571847,0.8128241756856166,-1.1403447515770586,-0.39741526320102977,-0.3458366164819014,-0.23917580291450397,0.41883955312687443
-1.753566383636438,0.2673427141556072,0.7338008721009303,0.17203777606637707,-1.0769505291140922,0.5692121853599167,-0.3699734965515569,1.0428111854179014,-0.6167520323251846,0.8547567447438503,0.37484036554237
-0.38151151410988043,1.1694471315273747,-0.9832606200348458,1.2423376659849577,0.448096423265756,0.3372078927715607,1.111234325418592,0.493733119620171,0.8935586201840335,-0.2967381354705948,0.16479081811529775
-0.5576766865938851,-1.5143638709178022,-0.5620700558333678,-0.8178252180735021,-1.6440972111372998,0.6476832908662112,0.8742433616291598,-0.74716817191223,-0.46779963897909993,0.05684800582191505,0.10542164167680419
-2.5739587181528125,1.1005641524215264,-0.11467317766282345,1.1366857229623,-0.20658978121422134,0.226714411678055,0.34162459402095346,0.6245791154255227,-0.011730844289264849,0.18325345265548404,-0.4813704544933517
-2.99094119218466,0.3643295642641786,1.0360589765831787,0.9173559855036588,-0.5991357732522905,0.9579637709939024,-0.29396028624913084,0.27762832946373467,-1.105237979116658,-0.0196089785047313,-0.16524153690467358
1.3303556325707155,0.847677795976806,0.15085344977410056,1.1007999305672487,0.15953018072626135,-1.127584284381013,-0.9360915335424291,-0.6955764570160395,0.23518432254566687,-0.5089849566421897,-0.6134561341907383
-1.188947044718215,-2.3711564122781263,0.09517604904434403,-1.4559216809159354,-0.8189127897856977,2.8348904220416324,-0.3766521429024528,-0.11492155745230992,-1.123426579273736,0.030382378790207203,-0.5877105654994138
-2.240693169001302,0.08855382145119223,0.36875038849531044,3.593733154900718,0.7196558327702421,2.0590761270856617,-1.0549269426109669,0.7610637612181372,-0.22218040233388497,0.8224342116713889,-0.29836545087961464
1.3610582787398053,0.012308159567043354,-1.3842330211331375,-0.23400676873780624,0.9427619610647882,0.09860226976680093,-0.7659243168926058,-0.28280177331860257,0.18384229445633699,-0.024232037483665186,-0.44614933314287203
-0.59469948883751,0.4734573716202104,1.4808413012701909,-0.8985384259250654,-0.493124925615976,0.0287792674542592,0.5250397512897852,-0.5515887636003431,0.9884622662376605,0.029140711571998573,0.3645005003664498
-1.5404103149180728,3.3720450318224273,1.0187169315831441,0.5242910641345171,-1.0836552176592793,-0.6586490385244138,0.5780801735988058,0.12236648411959658,-0.6089473143668443,-0.6881519910325585,-0.6530097023167553
-1.5047383588018657,1.464538219908592,1.7531961878201119,-0.47381491373145906,-0.7674619253569809,0.4991504386288789,0.5948409478555404,-0.5308079686973171,0.12275978540289975,-0.03649538859775788,-1.006686609141445
-0.19750350841068154,0.4165915584096,-1.5349646561979424,0.5634312476318241,-0.3069014898067955,0.07103122868219049,1.2850876744734414,-1.4819846263954237,0.18879020224394688,0.20531649545597844,-0.23801714444224914
-1.5063665214231288,1.7448278748322765,0.49665106300942,-0.3019324983125836,-0.027425351497860923,-1.6536017729837695,-0.09439255856276403,-0.19111601947040885,0.0753295366022515,0.3978925379845193,0.6697940235417208
-1.8239942536576552,-0.3241295013860229,0.8570794360571988,-0.46451461615211836,-0.14213283749360486,-0.5649817688871557,0.10365362017027713,0.5451758072517359,1.6565487171697135,-0.6104643576599066,-0.25598400998208787
2.3906403224339567,2.3994875223933487,-0.7664044329446427,0.7761479212102435,-0.9420661023418772,0.008325064251401287,0.5076664900175649,0.41803790479576375,0.582959272888316,0.600847004408305,0.7370655894376577
-1.4680681230490138,0.03830386149759271,0.16161380621357377,0.4817276243887084,-0.5610019732614648,-0.8347098158317885,0.11541748502464934,-0.4787300396880686,1.614080508710764,0.6070712991683076,-0.08702699646419361
0.721002810455767,-0.920935076014551,1.0693212873363094,0.8640370570273778,0.15296740076189588,-1.3541141156333556,-1.2355193581555641,0.005433027998074263,0.8608630392988788,-0.1093646859276415,-0.5099928271734893
0.2550458985133875,-2.9693994018674195,-2.3083785175660463,-0.0035880662492959337,-1.1070369346322073,0.6638988136192432,-0.1684812345823379,0.27596391219695265,0.49501450869167907,1.0694369041932876,-0.37355027315054223
-0.1357990395213124,0.5390368027793194,0.16994898588875318,-0.5440503742429269,0.17197911816243294,1.5669974346793916,1.1209494853674071,-0.5805387645487553,0.24371309000060698,-0.2769969709002078,0.5175178176786303
-1.8940415063516398,-0.36341416335828275,-0.5539763670906266,-0.17773245611272445,0.5636228777567082,0.9188277335816295,0.7822965860927908,-0.6864981257579934,0.5659438920350304,-0.12192321989812553,-0.5890393117818105
3.862400744622235,0.3766209037515909,-1.0405533397169786,0.6349578732556712,0.35289549558514133,1.0094871198644941,-0.3588614199882873,-0.14205129996618543,0.5919890216782666,-0.8989109204317678,-0.83404084723222
2.6485912889490217,1.4151019977576316,-2.4010135360524867,2.2325283957806192,-1.2262176652973333,1.4006210488039474,1.389610978429334,-0.6631000978761238,-0.5190147149053221,0.41503149963085395,-0.32860992642361986
